exec_managerial,marginal_professions,other,prof_specialty,sales,tecnical_services,transport_moving,unemployed,age,workclass,education_num,marital_status,race,sex,hours_per_week,target,capital
0,1,0,0,0,0,0,0,28,1,4,1,0,0,40,0,-2179
1,0,0,0,0,0,0,0,41,1,14,1,1,0,65,1,-1977
0,0,0,0,0,0,0,0,28,1,9,1,1,0,40,0,0
0,0,1,0,0,0,0,0,46,1,9,1,1,0,25,0,0
0,0,0,0,0,0,0,1,28,1,10,1,1,1,40,1,-1887
1,0,0,0,0,0,0,0,32,1,10,1,1,0,50,0,0
0,0,1,0,0,0,0,0,41,0,10,0,0,1,24,0,0
0,1,0,0,0,0,0,0,24,1,9,0,0,1,40,0,0
1,0,0,0,0,0,0,0,33,1,10,0,1,1,40,0,0
1,0,0,0,0,0,0,0,46,1,16,1,1,0,60,1,15024
0,0,0,0,0,1,0,0,31,0,10,1,1,0,40,0,0
0,0,1,0,0,0,0,0,35,1,8,0,1,0,50,1,0
0,0,0,0,0,1,0,0,52,1,2,1,1,0,40,0,0
0,0,1,0,0,0,0,0,30,1,7,0,1,1,19,0,0
0,0,0,0,0,1,0,0,34,0,7,0,0,0,40,0,0
0,0,0,0,0,0,1,0,34,0,9,0,1,1,40,0,0
0,0,0,0,1,0,0,0,20,1,10,1,1,0,30,0,0
0,1,0,0,0,0,0,0,17,1,7,0,1,0,18,0,2176
1,0,0,0,0,0,0,0,32,0,13,1,1,1,40,1,0
0,1,0,0,0,0,0,0,29,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,33,1,6,0,1,1,35,0,0
0,0,0,0,0,0,1,0,25,1,9,1,1,0,60,0,0
0,0,0,1,0,0,0,0,36,0,14,0,1,0,40,0,-1408
0,1,0,0,0,0,0,0,23,1,9,0,1,0,72,0,0
1,0,0,0,0,0,0,0,63,1,9,1,1,0,40,1,0
0,0,0,1,0,0,0,0,47,0,14,1,1,0,40,0,0
0,0,0,0,0,0,0,1,80,1,9,0,1,0,24,0,0
0,0,0,0,0,0,0,1,17,1,7,0,1,0,40,0,0
0,0,0,1,0,0,0,0,40,1,13,0,1,1,40,0,2174
0,0,1,0,0,0,0,0,30,1,12,1,1,1,25,1,0
0,0,1,0,0,0,0,0,27,1,10,0,0,0,40,0,-1980
0,0,0,1,0,0,0,0,33,1,14,1,1,0,50,1,0
0,1,0,0,0,0,0,0,34,0,9,0,0,0,60,0,594
0,1,0,0,0,0,0,0,34,0,10,0,1,1,40,0,0
0,0,0,0,0,0,0,0,23,1,10,1,1,0,40,0,0
0,0,0,0,0,0,0,0,42,0,10,1,1,1,40,0,0
0,0,0,1,0,0,0,0,29,1,13,0,1,0,40,0,0
0,0,0,0,0,0,0,0,45,1,9,0,1,1,28,0,0
0,1,0,0,0,0,0,0,24,0,9,0,1,0,40,0,0
0,0,0,1,0,0,0,0,44,1,10,1,1,0,40,1,0
0,0,1,0,0,0,0,0,27,1,5,0,1,0,40,0,0
0,0,0,0,1,0,0,0,20,1,10,0,1,0,35,0,0
1,0,0,0,0,0,0,0,44,1,9,0,0,1,40,0,0
0,0,1,0,0,0,0,0,51,1,9,1,0,0,40,0,0
0,0,0,0,0,1,0,0,20,1,9,1,1,0,40,0,0
0,0,0,0,0,0,0,1,17,1,7,0,1,1,5,0,0
0,0,0,0,0,1,0,0,19,1,9,0,0,1,40,0,0
0,0,1,0,0,0,0,0,45,1,10,1,1,0,55,1,0
0,0,1,0,0,0,0,0,60,1,9,1,1,0,40,1,0
1,0,0,0,0,0,0,0,42,1,12,1,0,0,40,1,0
0,0,0,0,1,0,0,0,44,1,9,1,1,1,40,1,0
0,0,0,0,0,1,0,0,40,1,11,1,0,0,40,1,0
1,0,0,0,0,0,0,0,30,1,9,1,1,1,40,0,0
0,0,0,0,0,0,1,0,38,1,10,1,0,0,50,0,0
0,0,0,0,0,0,1,0,23,1,9,1,1,0,60,0,0
0,0,0,0,0,0,0,1,32,1,10,1,1,0,40,0,0
0,1,0,0,0,0,0,0,44,1,12,0,1,0,40,0,0
0,0,0,0,0,0,1,0,54,0,9,1,0,0,40,0,0
0,0,0,1,0,0,0,0,32,1,13,1,1,0,50,0,0
0,0,1,0,0,0,0,0,50,1,2,0,1,0,40,0,0
0,0,0,0,0,1,0,0,24,1,13,0,1,1,20,0,0
0,0,0,0,0,0,0,0,37,1,9,1,1,1,60,0,0
0,0,0,0,0,0,1,0,52,1,9,0,1,0,40,0,0
0,0,0,0,0,0,1,0,38,1,10,1,1,0,40,0,0
1,0,0,0,0,0,0,0,49,1,14,1,1,0,45,1,-1977
0,0,0,0,0,1,0,0,30,1,13,1,1,1,16,1,0
0,0,0,1,0,0,0,0,60,1,10,0,1,0,40,1,0
0,0,0,0,0,0,0,1,22,1,10,0,1,0,40,0,0
0,0,1,0,0,0,0,0,35,1,9,0,1,0,40,0,0
0,0,0,0,0,0,1,0,30,1,9,0,1,0,60,0,0
0,0,1,0,0,0,0,0,67,1,11,0,1,1,24,0,0
0,0,1,0,0,0,0,0,46,1,13,0,1,1,40,0,0
0,0,1,0,0,0,0,0,17,1,5,0,1,0,6,0,0
0,1,0,0,0,0,0,0,22,1,10,0,1,0,30,0,0
0,0,1,0,0,0,0,0,27,1,6,0,1,0,40,0,0
0,0,1,0,0,0,0,0,23,1,9,0,1,1,35,0,0
0,0,1,0,0,0,0,0,33,1,12,1,1,0,45,0,0
0,0,1,0,0,0,0,0,43,1,10,1,1,0,20,0,0
0,0,0,1,0,0,0,0,28,0,13,0,1,0,20,0,0
0,0,1,0,0,0,0,0,41,1,9,0,1,1,40,0,0
0,0,0,0,0,0,0,1,52,1,8,0,0,0,40,0,594
0,0,0,0,0,0,0,0,25,1,10,0,0,1,20,0,0
0,0,0,0,0,0,0,1,63,1,2,1,1,0,35,0,0
0,0,0,0,0,0,1,0,59,0,9,1,1,0,45,0,0
0,0,0,1,0,0,0,0,45,0,13,0,1,1,40,0,0
0,0,0,0,1,0,0,0,38,1,13,1,1,0,60,1,15024
0,0,1,0,0,0,0,0,40,1,9,0,1,1,35,0,0
0,0,0,0,0,0,0,0,46,0,9,0,1,0,40,0,0
1,0,0,0,0,0,0,0,35,1,12,0,1,1,60,0,0
0,0,0,1,0,0,0,0,34,1,9,0,1,1,25,0,0
0,0,1,0,0,0,0,0,33,1,13,0,1,0,20,0,0
0,0,0,0,0,0,0,0,41,1,9,0,1,1,36,0,0
0,0,0,0,0,1,0,0,20,1,10,0,1,0,40,0,0
0,0,1,0,0,0,0,0,23,1,3,0,1,0,40,0,0
0,0,0,1,0,0,0,0,26,1,10,0,1,1,35,0,0
0,0,0,0,0,0,0,1,72,1,9,1,1,0,20,0,0
0,1,0,0,0,0,0,0,23,0,9,0,1,0,40,0,0
0,0,0,0,0,0,1,0,62,0,9,1,1,0,40,0,0
0,0,0,0,0,0,0,0,52,1,10,1,1,0,40,0,0
0,0,1,0,0,0,0,0,58,1,10,0,1,1,42,0,0
0,0,0,0,1,0,0,0,25,1,13,0,1,1,40,0,0
1,0,0,0,0,0,0,0,24,1,13,0,0,0,40,0,0
0,1,0,0,0,0,0,0,19,1,10,0,1,0,8,0,0
1,0,0,0,0,0,0,0,43,1,10,1,1,0,40,0,0
0,0,0,0,0,0,0,0,47,0,9,0,0,1,40,0,0
0,0,1,0,0,0,0,0,39,1,9,0,1,1,40,0,0
0,1,0,0,0,0,0,0,49,1,11,0,1,0,42,0,-1380
0,0,0,0,0,0,0,1,53,1,3,0,0,1,30,0,0
0,0,1,0,0,0,0,0,32,1,11,0,1,0,45,0,0
0,0,0,1,0,0,0,0,34,1,10,1,1,0,50,1,0
0,0,1,0,0,0,0,0,28,1,9,0,1,0,45,0,0
0,0,0,0,0,0,0,1,57,1,11,0,1,1,38,0,0
0,0,0,0,0,0,0,0,25,1,10,0,0,1,20,0,0
0,0,0,0,0,0,0,1,20,1,10,0,1,0,24,0,0
0,0,0,0,0,0,0,1,21,1,10,0,1,1,35,0,0
0,0,0,1,0,0,0,0,34,1,13,1,1,0,50,1,0
1,0,0,0,0,0,0,0,38,1,13,1,1,0,80,1,15024
1,0,0,0,0,0,0,0,50,1,9,1,1,0,50,1,7688
0,1,0,0,0,0,0,0,24,0,10,0,0,0,50,0,0
0,0,0,0,0,1,0,0,37,0,10,1,1,0,45,1,0
0,0,0,0,0,1,0,0,44,1,10,0,1,0,58,1,0
0,0,0,0,1,0,0,0,28,1,10,1,1,1,40,0,0
1,0,0,0,0,0,0,0,42,1,13,1,1,0,40,1,0
0,0,0,0,0,0,0,0,74,1,10,0,1,1,9,0,0
0,0,1,0,0,0,0,0,38,1,9,1,1,0,50,0,0
0,0,0,1,0,0,0,0,44,1,14,1,1,0,40,0,0
0,0,0,0,0,1,0,0,44,1,7,0,0,1,46,0,0
0,0,0,0,0,1,0,0,26,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,36,1,9,1,0,0,40,0,0
1,0,0,0,0,0,0,0,41,1,12,1,1,1,50,1,0
0,0,0,1,0,0,0,0,67,1,15,1,1,0,48,1,20051
0,0,0,0,0,1,0,0,39,0,8,1,1,0,50,0,0
0,1,0,0,0,0,0,0,57,1,2,0,0,1,30,0,0
0,0,1,0,0,0,0,0,29,1,11,0,1,0,40,0,0
0,1,0,0,0,0,0,0,31,1,13,0,1,1,45,0,0
0,0,0,0,0,0,0,1,34,1,9,0,0,1,40,0,0
0,0,0,0,0,0,1,0,44,1,10,1,1,0,40,0,0
0,0,0,1,0,0,0,0,29,1,16,0,1,0,40,0,0
0,1,0,0,0,0,0,0,30,1,10,0,1,1,40,0,0
0,0,0,0,0,0,1,0,27,1,9,0,1,0,40,0,0
0,0,0,0,1,0,0,0,27,1,10,1,1,0,50,0,0
0,1,0,0,0,0,0,0,32,1,9,0,1,1,45,0,0
0,0,1,0,0,0,0,0,58,1,6,1,1,1,8,0,0
0,1,0,0,0,0,0,0,35,0,10,1,1,0,40,0,0
0,1,0,0,0,0,0,0,21,1,9,0,1,0,36,0,0
0,0,1,0,0,0,0,0,28,1,10,0,1,0,40,0,0
1,0,0,0,0,0,0,0,46,1,10,0,1,0,50,0,0
0,0,1,0,0,0,0,0,36,1,9,0,1,1,40,0,0
0,0,0,0,0,0,0,0,72,1,7,0,1,1,40,0,0
0,0,0,0,0,1,0,0,35,1,9,1,0,1,40,0,0
0,0,1,0,0,0,0,0,33,0,11,0,0,1,40,1,0
0,0,0,0,0,1,0,0,69,1,7,0,1,1,40,0,0
0,0,0,0,0,1,0,0,35,1,9,1,1,0,40,0,0
0,0,0,0,0,0,0,0,31,1,9,0,1,1,20,0,0
0,0,0,0,0,1,0,0,34,1,9,1,1,1,32,0,0
0,0,1,0,0,0,0,0,30,1,7,1,1,0,40,0,0
0,0,0,0,0,0,1,0,28,1,13,0,1,0,55,0,0
0,0,0,0,1,0,0,0,54,1,13,1,1,0,35,1,0
0,0,0,1,0,0,0,0,47,1,10,1,1,0,50,1,0
0,1,0,0,0,0,0,0,24,1,9,0,0,1,40,0,0
0,0,0,1,0,0,0,0,52,1,13,1,1,0,60,1,0
0,1,0,0,0,0,0,0,20,1,9,0,0,0,48,0,0
1,0,0,0,0,0,0,0,43,1,14,1,1,0,45,0,5013
0,0,1,0,0,0,0,0,45,1,4,0,1,1,40,0,0
0,0,1,0,0,0,0,0,29,1,9,0,1,0,35,0,0
1,0,0,0,0,0,0,0,47,1,14,0,1,0,42,0,0
0,0,1,0,0,0,0,0,24,1,9,0,1,0,40,0,0
0,0,0,1,0,0,0,0,51,1,9,1,1,0,40,0,0
0,0,0,0,1,0,0,0,17,1,7,0,1,0,12,0,0
0,0,1,0,0,0,0,0,37,1,11,1,1,0,40,1,-1977
0,0,0,1,0,0,0,0,27,1,16,0,1,1,70,0,0
1,0,0,0,0,0,0,0,29,1,13,1,1,0,40,1,0
0,0,0,0,0,0,0,1,18,1,8,0,1,0,25,0,0
0,0,0,0,1,0,0,0,36,1,12,0,1,1,35,0,0
0,0,0,1,0,0,0,0,58,0,13,0,1,1,40,0,0
0,0,1,0,0,0,0,0,26,1,10,1,1,0,45,0,0
0,0,0,0,0,0,0,1,65,1,10,1,1,0,30,1,0
0,0,0,0,1,0,0,0,57,1,9,1,1,0,40,1,0
0,0,1,0,0,0,0,0,59,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,27,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,31,1,13,0,1,0,40,0,0
0,0,0,0,1,0,0,0,21,1,10,0,1,1,24,0,0
0,0,0,0,0,0,0,0,29,1,10,0,1,0,60,0,0
0,0,1,0,0,0,0,0,18,1,7,0,1,0,40,0,0
0,0,1,0,0,0,0,0,52,1,6,1,1,0,47,1,-1887
0,0,0,1,0,0,0,0,57,1,13,0,1,0,80,0,0
0,0,0,0,0,0,0,1,42,1,9,1,1,0,40,0,0
0,0,0,0,0,0,0,1,55,1,9,1,0,1,40,0,0
0,0,0,0,0,0,1,0,60,1,4,0,1,0,48,1,0
0,0,0,1,0,0,0,0,31,1,13,1,1,0,40,1,7688
0,0,0,0,0,0,0,0,23,1,13,0,1,1,40,0,0
0,0,0,0,1,0,0,0,27,1,9,0,1,0,40,0,0
0,0,0,0,0,0,0,1,23,1,10,0,0,1,25,0,0
0,0,0,1,0,0,0,0,42,1,15,1,1,0,50,1,-1902
0,0,0,0,0,1,0,0,25,1,10,0,1,0,40,0,2174
0,0,0,1,0,0,0,0,49,1,13,0,1,1,45,0,0
0,0,0,0,0,1,0,0,32,1,13,0,1,0,40,0,0
0,0,0,0,0,0,0,0,19,1,10,0,1,0,28,0,0
0,0,1,0,0,0,0,0,60,1,4,0,1,1,40,0,0
0,0,1,0,0,0,0,0,42,0,5,1,1,0,40,0,0
0,1,0,0,0,0,0,0,35,1,12,0,1,0,40,0,0
0,0,0,0,0,0,0,0,48,1,9,0,0,1,37,0,0
0,0,1,0,0,0,0,0,51,1,14,1,1,0,40,1,0
0,0,1,0,0,0,0,0,29,1,9,0,0,0,40,0,0
1,0,0,0,0,0,0,0,36,0,9,0,0,0,40,0,0
0,0,1,0,0,0,0,0,17,1,6,0,1,1,21,0,0
0,0,0,1,0,0,0,0,52,1,14,0,1,1,60,0,6849
0,0,1,0,0,0,0,0,24,1,9,0,1,0,40,0,0
0,1,0,0,0,0,0,0,24,1,9,1,1,0,50,0,0
0,0,0,1,0,0,0,0,26,0,13,0,1,0,40,0,1055
0,0,1,0,0,0,0,0,27,1,13,0,1,1,20,0,0
0,1,0,0,0,0,0,0,39,1,9,0,1,0,60,0,0
0,0,0,0,0,0,1,0,30,1,9,1,0,0,45,0,0
1,0,0,0,0,0,0,0,50,1,9,1,1,0,32,0,0
0,0,0,0,1,0,0,0,52,1,13,1,1,0,55,0,0
0,0,0,1,0,0,0,0,46,1,15,1,1,0,45,1,15024
0,0,0,0,1,0,0,0,23,1,13,0,1,1,20,0,0
0,0,1,0,0,0,0,0,45,1,7,0,0,1,20,0,0
0,1,0,0,0,0,0,0,65,1,5,0,0,1,24,0,0
0,0,0,0,0,0,1,0,29,1,11,1,1,0,55,0,0
0,1,0,0,0,0,0,0,47,1,5,0,1,0,40,0,0
0,1,0,0,0,0,0,0,30,1,9,0,0,0,60,0,0
0,0,0,0,1,0,0,0,34,1,9,1,1,0,45,1,0
0,0,0,0,1,0,0,0,38,1,9,1,1,0,64,0,0
1,0,0,0,0,0,0,0,33,1,10,1,1,0,40,1,0
0,0,0,0,1,0,0,0,49,1,13,1,1,0,26,1,0
0,0,1,0,0,0,0,0,47,1,10,0,0,1,40,0,0
0,0,1,0,0,0,0,0,49,0,6,0,0,1,40,0,0
0,0,1,0,0,0,0,0,43,1,10,1,1,0,60,1,15024
0,0,0,0,0,0,0,0,30,1,13,1,0,1,40,1,0
0,0,1,0,0,0,0,0,58,1,9,1,1,0,60,0,0
0,0,1,0,0,0,0,0,19,1,9,0,1,1,14,0,0
0,1,0,0,0,0,0,0,21,1,13,0,1,0,40,0,0
1,0,0,0,0,0,0,0,33,1,13,1,1,0,60,1,15024
0,0,0,0,0,0,1,0,47,1,3,1,1,0,50,0,0
0,0,0,1,0,0,0,0,52,1,16,1,1,0,60,1,0
0,0,1,0,0,0,0,0,26,1,9,0,1,0,55,0,0
0,0,1,0,0,0,0,0,60,1,9,1,1,0,40,0,0
0,1,0,0,0,0,0,0,21,1,10,0,1,0,40,0,0
0,0,0,0,1,0,0,0,36,1,10,1,1,0,50,1,5178
0,0,1,0,0,0,0,0,31,1,10,1,1,0,45,0,0
0,0,0,1,0,0,0,0,50,1,16,0,1,0,40,1,0
0,0,0,0,0,0,0,0,31,0,9,0,1,1,40,0,0
0,0,1,0,0,0,0,0,71,1,9,1,1,0,15,0,0
0,0,0,0,0,0,0,1,58,1,9,1,1,0,50,0,0
0,0,0,0,0,1,0,0,30,0,13,1,1,0,40,1,0
0,0,1,0,0,0,0,0,20,1,10,0,1,0,20,0,0
1,0,0,0,0,0,0,0,24,1,9,0,1,0,50,0,4101
0,0,0,1,0,0,0,0,35,1,16,1,0,0,40,1,0
1,0,0,0,0,0,0,0,38,0,10,0,1,1,45,0,0
0,0,0,0,0,1,0,0,27,1,9,0,1,1,32,0,0
0,0,0,0,0,0,0,0,29,0,10,0,0,1,40,0,0
0,0,0,0,0,0,0,1,70,1,5,0,1,1,15,0,1111
0,0,1,0,0,0,0,0,34,1,9,1,1,0,45,0,0
0,0,1,0,0,0,0,0,44,1,4,1,1,0,35,0,0
0,0,0,0,0,1,0,0,43,1,9,1,1,0,40,1,0
0,1,0,0,0,0,0,0,44,1,8,1,0,0,40,1,0
0,0,0,0,1,0,0,0,35,1,14,0,1,0,60,0,0
0,0,0,1,0,0,0,0,27,1,10,0,1,0,40,0,0
0,0,0,1,0,0,0,0,43,0,14,0,1,0,38,0,0
0,0,0,0,1,0,0,0,20,1,10,0,1,1,25,0,0
0,0,0,1,0,0,0,0,42,1,12,0,1,1,40,1,8614
0,0,0,0,0,0,1,0,27,0,10,1,1,0,40,0,3411
0,0,1,0,0,0,0,0,42,1,9,1,0,0,40,1,0
0,0,0,0,0,0,0,1,20,1,7,0,0,1,40,0,-1762
0,0,0,0,0,1,0,0,24,1,5,0,1,0,40,0,-1721
1,0,0,0,0,0,0,0,48,0,10,0,1,0,40,0,0
0,0,0,0,0,0,0,1,17,1,7,0,1,1,20,0,0
0,1,0,0,0,0,0,0,17,1,7,0,1,0,10,0,0
1,0,0,0,0,0,0,0,33,1,13,1,1,0,40,1,0
0,0,0,0,1,0,0,0,50,1,9,1,1,0,50,1,0
0,0,0,0,1,0,0,0,22,1,9,0,1,1,40,0,2597
0,0,1,0,0,0,0,0,17,1,8,0,1,0,16,0,0
0,0,0,0,0,0,0,0,32,1,10,1,1,0,40,0,0
0,0,1,0,0,0,0,0,31,1,9,0,1,0,45,0,0
1,0,0,0,0,0,0,0,58,1,9,0,1,0,50,0,0
0,1,0,0,0,0,0,0,29,0,9,0,1,0,48,0,0
0,0,1,0,0,0,0,0,37,1,11,1,1,0,40,1,0
0,0,1,0,0,0,0,0,34,1,9,1,1,0,40,1,0
1,0,0,0,0,0,0,0,23,0,10,0,0,0,40,0,0
0,0,0,0,0,0,0,0,18,0,7,0,1,1,5,0,0
1,0,0,0,0,0,0,0,34,1,9,0,1,1,40,0,0
0,0,0,0,0,0,0,1,66,1,4,0,1,0,4,0,0
0,0,0,1,0,0,0,0,45,0,13,1,1,1,55,0,0
1,0,0,0,0,0,0,0,41,1,14,0,1,0,35,0,0
0,0,1,0,0,0,0,0,26,1,9,0,1,0,30,0,0
0,1,0,0,0,0,0,0,54,0,10,1,1,0,40,0,0
0,0,0,0,0,1,0,0,24,1,10,0,0,1,45,0,0
0,0,0,1,0,0,0,0,42,1,10,1,1,0,50,0,0
0,0,0,1,0,0,0,0,20,1,10,0,1,0,20,0,0
0,0,0,0,0,1,0,0,23,0,13,0,1,1,20,0,0
0,0,0,0,0,0,0,1,25,1,12,0,1,0,45,0,0
0,0,0,1,0,0,0,0,35,1,14,0,1,0,60,1,0
0,0,0,0,0,1,0,0,31,1,14,1,1,0,40,1,-1902
0,0,0,1,0,0,0,0,30,1,13,0,1,1,40,0,0
0,0,0,0,1,0,0,0,19,1,9,0,1,1,20,0,0
0,0,0,1,0,0,0,0,36,0,13,0,1,0,50,0,0
0,0,0,0,1,0,0,0,31,1,13,0,1,1,40,0,-1380
0,1,0,0,0,0,0,0,21,1,10,0,1,0,30,0,0
0,0,1,0,0,0,0,0,31,1,10,1,1,0,40,0,0
0,0,0,1,0,0,0,0,46,1,16,0,1,1,65,1,25236
1,0,0,0,0,0,0,0,44,1,13,0,1,1,50,1,0
0,0,1,0,0,0,0,0,40,1,8,1,0,0,40,0,0
0,0,0,0,1,0,0,0,45,1,10,0,0,0,40,0,0
0,0,1,0,0,0,0,0,60,1,9,1,1,0,35,0,0
0,0,1,0,0,0,0,0,18,1,7,0,1,0,25,0,0
0,0,0,1,0,0,0,0,28,1,13,1,1,0,40,0,0
0,0,0,0,0,0,0,0,36,1,10,0,0,1,40,0,0
0,0,0,1,0,0,0,0,36,1,13,0,1,0,40,0,0
0,0,0,0,0,1,0,0,40,1,11,1,1,0,40,0,4386
0,0,0,0,0,0,0,0,36,0,13,0,1,1,35,0,0
0,0,1,0,0,0,0,0,31,1,9,0,0,1,40,0,0
0,0,0,0,0,1,0,0,33,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,19,0,9,0,1,1,40,0,0
0,0,0,0,1,0,0,0,22,1,10,0,1,1,15,0,0
1,0,0,0,0,0,0,0,34,1,13,1,1,0,45,1,0
0,0,1,0,0,0,0,0,33,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,41,1,9,1,1,0,60,0,-2051
0,0,0,1,0,0,0,0,29,1,13,0,1,0,40,0,4650
1,0,0,0,0,0,0,0,50,0,9,1,1,0,42,1,0
1,0,0,0,0,0,0,0,42,1,13,1,1,0,45,1,7298
0,0,0,1,0,0,0,0,43,1,13,0,1,0,40,1,0
0,0,0,0,1,0,0,0,44,1,9,1,1,1,40,0,0
0,0,1,0,0,0,0,0,20,1,10,0,1,1,20,0,0
0,0,1,0,0,0,0,0,31,1,9,1,1,0,40,0,0
1,0,0,0,0,0,0,0,65,1,7,1,1,0,59,1,9386
0,0,1,0,0,0,0,0,23,1,10,0,1,1,24,0,0
0,0,0,0,0,0,0,0,55,1,10,0,0,1,40,0,0
0,0,0,0,0,0,0,0,26,1,11,1,1,0,45,0,-2377
0,0,1,0,0,0,0,0,25,1,11,0,1,1,15,0,0
0,0,0,0,0,0,0,1,45,1,10,1,0,1,40,0,0
0,0,1,0,0,0,0,0,35,1,10,1,1,0,40,0,2407
0,0,0,0,1,0,0,0,36,1,10,0,0,1,36,0,0
0,0,0,1,0,0,0,0,43,0,13,1,1,0,50,0,0
0,0,1,0,0,0,0,0,56,1,9,0,0,1,20,0,594
0,0,0,0,0,1,0,0,42,1,13,1,1,0,40,1,0
0,0,1,0,0,0,0,0,19,1,10,0,1,1,25,0,0
0,0,0,0,0,0,1,0,55,1,9,1,1,0,72,0,0
1,0,0,0,0,0,0,0,42,1,14,0,1,1,50,1,14084
0,0,0,0,0,1,0,0,26,1,11,0,1,0,40,0,0
0,1,0,0,0,0,0,0,17,1,8,0,1,0,20,0,0
0,0,0,1,0,0,0,0,42,0,13,1,1,1,40,1,0
0,0,0,0,0,0,1,0,55,1,9,1,1,0,40,1,7688
0,0,0,0,0,0,0,0,32,1,10,0,0,1,40,0,0
0,0,1,0,0,0,0,0,29,1,7,0,0,0,40,0,0
0,0,0,1,0,0,0,0,46,0,13,1,1,0,37,0,0
1,0,0,0,0,0,0,0,29,0,13,1,1,0,40,1,7688
0,0,0,1,0,0,0,0,22,1,13,0,1,0,20,0,0
0,0,1,0,0,0,0,0,58,1,6,1,1,0,40,0,0
0,0,0,0,0,0,1,0,23,1,9,0,1,0,50,0,0
0,1,0,0,0,0,0,0,39,1,9,0,1,0,40,0,0
0,0,1,0,0,0,0,0,27,1,11,0,1,0,38,0,0
0,0,0,0,0,0,1,0,54,1,9,1,1,0,40,1,0
0,0,0,1,0,0,0,0,33,0,13,0,1,1,45,0,0
0,0,0,0,0,0,0,0,46,0,9,1,1,1,40,1,0
0,1,0,0,0,0,0,0,37,1,9,0,0,0,40,0,0
0,0,1,0,0,0,0,0,36,1,9,0,1,1,18,0,0
0,0,0,0,0,0,0,0,59,0,9,1,1,1,38,1,0
0,1,0,0,0,0,0,0,34,0,9,0,1,0,40,0,0
1,0,0,0,0,0,0,0,53,1,16,1,1,0,70,1,0
0,0,0,0,1,0,0,0,51,1,13,0,1,0,55,1,0
0,0,1,0,0,0,0,0,32,1,6,0,1,1,42,0,0
0,0,1,0,0,0,0,0,31,0,10,0,1,0,40,0,0
0,0,0,0,1,0,0,0,22,1,10,1,1,1,30,0,0
0,0,0,0,1,0,0,0,47,1,13,0,1,1,50,0,0
0,0,0,0,0,1,0,0,32,1,9,0,1,0,40,0,0
0,1,0,0,0,0,0,0,26,1,10,0,1,1,38,0,0
0,1,0,0,0,0,0,0,37,1,3,0,1,0,32,0,0
0,0,1,0,0,0,0,0,31,1,9,0,1,0,55,0,0
0,0,0,0,0,1,0,0,37,1,11,1,1,1,24,1,0
0,0,0,0,1,0,0,0,55,1,9,0,1,0,38,0,0
0,0,0,0,0,1,0,0,23,0,11,0,1,0,56,0,0
0,0,0,0,0,0,0,0,36,1,10,0,1,1,40,0,0
0,0,0,1,0,0,0,0,34,1,14,1,1,0,40,0,0
0,0,0,0,1,0,0,0,43,1,13,1,1,0,50,1,0
0,0,0,0,0,1,0,0,54,1,10,0,1,0,40,0,0
0,0,1,0,0,0,0,0,43,0,10,1,1,0,40,0,0
0,0,0,0,0,1,0,0,28,1,11,0,1,1,42,0,-1669
1,0,0,0,0,0,0,0,40,1,11,1,1,0,50,1,0
1,0,0,0,0,0,0,0,41,1,10,1,1,0,60,0,0
0,0,0,0,1,0,0,0,40,1,13,0,0,1,55,1,0
0,0,0,0,0,0,0,0,42,1,10,0,0,1,38,0,0
0,1,0,0,0,0,0,0,61,1,9,1,1,0,50,0,-2352
0,0,0,0,0,1,0,0,18,1,8,0,1,0,30,0,0
0,0,0,0,0,0,0,1,59,1,9,1,1,0,16,0,0
0,0,0,0,0,0,0,1,21,1,9,0,1,1,40,0,1055
0,0,0,0,0,1,0,0,48,1,11,1,1,0,50,1,0
0,0,0,0,0,1,0,0,41,1,13,1,1,0,40,0,0
0,0,0,0,0,0,0,1,18,1,10,0,1,0,33,0,0
0,0,0,0,1,0,0,0,23,1,9,0,1,1,40,0,2463
0,0,0,0,0,0,1,0,60,1,9,1,1,0,60,1,0
0,0,1,0,0,0,0,0,22,1,10,0,0,0,20,0,0
0,0,0,0,0,1,0,0,61,1,9,1,1,0,40,0,0
0,0,0,0,0,1,0,0,25,1,9,0,0,0,40,0,0
0,0,0,0,0,1,0,0,46,1,14,0,1,0,35,1,0
1,0,0,0,0,0,0,0,43,1,13,1,1,0,40,1,-1902
0,0,1,0,0,0,0,0,43,1,12,0,1,0,40,0,0
0,0,1,0,0,0,0,0,24,1,9,0,0,0,30,0,-1721
0,1,0,0,0,0,0,0,68,1,7,0,1,0,20,0,0
0,0,0,0,0,0,0,0,31,1,9,0,1,1,38,0,0
0,0,0,0,1,0,0,0,17,1,7,0,1,1,20,0,0
0,0,1,0,0,0,0,0,32,1,9,1,1,0,48,1,5178
0,0,0,0,0,0,0,1,50,1,14,0,1,0,40,0,0
0,0,0,1,0,0,0,0,33,1,13,1,1,0,47,1,3103
0,0,0,1,0,0,0,0,64,1,13,1,1,0,40,1,0
0,0,0,0,0,0,1,0,20,1,9,0,1,0,30,0,0
0,0,1,0,0,0,0,0,30,1,9,0,1,1,36,0,0
